# SignalP-5.0	Organism: Eukarya	Timestamp: 20200731045219
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Cre06.g278182.t1.1	OTHER	0.001866	0.998134	
Cre06.g253756.t1.1	OTHER	0.005497	0.994503	
Cre06.g287400.t1.1	OTHER	0.002044	0.997956	
Cre06.g297250.t1.1	OTHER	0.000545	0.999455	
Cre06.g297250.t2.1	OTHER	0.000545	0.999455	
Cre06.g278650.t1.1	OTHER	0.000621	0.999379	
Cre06.g272100.t1.1	OTHER	0.001269	0.998731	
Cre06.g264350.t1.2	OTHER	0.000873	0.999127	
Cre06.g278231.t1.1	OTHER	0.003934	0.996066	
Cre06.g278108.t1.1	OTHER	0.004263	0.995737	
Cre06.g278108.t2.1	OTHER	0.000934	0.999066	
Cre06.g279000.t1.2	OTHER	0.010329	0.989671	
Cre06.g270000.t1.1	OTHER	0.005465	0.994535	
Cre06.g271650.t1.1	OTHER	0.002062	0.997938	
Cre06.g295100.t1.1	OTHER	0.321314	0.678686	
Cre06.g250500.t1.2	OTHER	0.001209	0.998791	
Cre06.g288100.t1.2	OTHER	0.003502	0.996498	
Cre06.g296900.t1.2	OTHER	0.001283	0.998717	
Cre06.g257850.t1.2	OTHER	0.002397	0.997603	
Cre06.g278276.t1.1	OTHER	0.000871	0.999129	
Cre06.g254450.t1.2	OTHER	0.001351	0.998649	
Cre06.g276600.t1.2	OTHER	0.000372	0.999628	
Cre06.g293362.t1.2	OTHER	0.000250	0.999750	
Cre06.g262750.t1.1	OTHER	0.000843	0.999157	
Cre06.g278132.t1.1	OTHER	0.000480	0.999520	
Cre06.g280000.t1.1	OTHER	0.001899	0.998101	
Cre06.g280000.t2.1	OTHER	0.001196	0.998804	
Cre06.g280000.t3.1	OTHER	0.001196	0.998804	
Cre06.g300450.t1.1	OTHER	0.001174	0.998826	
Cre06.g305250.t1.1	OTHER	0.000304	0.999696	
Cre06.g290200.t1.2	OTHER	0.003802	0.996198	
Cre06.g278241.t1.1	SP(Sec/SPI)	0.644369	0.355631	CS pos: 19-20. FLA-QT. Pr: 0.4231
Cre06.g283634.t1.1	OTHER	0.007140	0.992860	
Cre06.g283634.t2.1	OTHER	0.007140	0.992860	
Cre06.g274101.t1.1	OTHER	0.000372	0.999628	
Cre06.g272475.t1.1	OTHER	0.002306	0.997694	
Cre06.g290500.t1.1	OTHER	0.000647	0.999353	
Cre06.g295650.t1.1	OTHER	0.005098	0.994902	
Cre06.g300966.t1.1	OTHER	0.014958	0.985042	
Cre06.g270350.t1.1	OTHER	0.003096	0.996904	
Cre06.g292700.t1.2	OTHER	0.000796	0.999204	
Cre06.g264900.t1.1	OTHER	0.002166	0.997834	
Cre06.g278191.t1.1	OTHER	0.001093	0.998907	
Cre06.g278289.t2.1	OTHER	0.001210	0.998790	
Cre06.g278289.t1.1	OTHER	0.001210	0.998790	
Cre06.g278289.t3.1	OTHER	0.001210	0.998790	
Cre06.g306850.t1.2	OTHER	0.000601	0.999399	
Cre06.g283300.t1.2	OTHER	0.000614	0.999386	
Cre06.g303483.t1.2	OTHER	0.000412	0.999588	
Cre06.g291500.t1.2	OTHER	0.001177	0.998823	
Cre06.g268925.t1.1	OTHER	0.006909	0.993091	
Cre06.g280300.t1.1	OTHER	0.001337	0.998663	
Cre06.g271850.t1.2	OTHER	0.007418	0.992582	
Cre06.g304850.t1.1	OTHER	0.000328	0.999672	
Cre06.g261200.t1.2	OTHER	0.001933	0.998067	
Cre06.g287350.t1.1	OTHER	0.000349	0.999651	
Cre06.g278224.t1.1	OTHER	0.003323	0.996677	
Cre06.g280475.t1.2	OTHER	0.000934	0.999066	
Cre06.g276400.t1.1	OTHER	0.001315	0.998685	
Cre06.g290950.t1.2	OTHER	0.000341	0.999659	
Cre06.g253851.t1.1	OTHER	0.002510	0.997490	
Cre06.g265900.t1.2	OTHER	0.002844	0.997156	
Cre06.g262450.t1.1	OTHER	0.018465	0.981535	
Cre06.g294150.t1.1	OTHER	0.000395	0.999605	
Cre06.g300100.t1.2	SP(Sec/SPI)	0.760190	0.239810	CS pos: 17-18. GWG-LL. Pr: 0.4756
Cre06.g266150.t1.2	OTHER	0.002569	0.997431	
Cre06.g250950.t1.2	OTHER	0.000758	0.999242	
Cre06.g270850.t1.2	OTHER	0.001154	0.998846	
Cre06.g282350.t1.1	OTHER	0.001098	0.998902	
Cre06.g278221.t1.1	OTHER	0.004164	0.995836	
Cre06.g260350.t1.2	OTHER	0.002626	0.997374	
Cre06.g255500.t1.2	OTHER	0.000880	0.999120	
Cre06.g253200.t1.1	OTHER	0.371272	0.628728	
Cre06.g256900.t1.1	OTHER	0.000955	0.999045	
Cre06.g286100.t1.1	OTHER	0.006996	0.993004	
Cre06.g252750.t1.1	OTHER	0.000956	0.999044	
Cre06.g277000.t1.2	OTHER	0.000620	0.999380	
Cre06.g262550.t1.2	OTHER	0.007801	0.992199	
Cre06.g253404.t1.1	OTHER	0.001964	0.998036	
Cre06.g287850.t1.2	OTHER	0.003761	0.996239	
Cre06.g287850.t2.1	OTHER	0.003761	0.996239	
Cre06.g289150.t1.1	OTHER	0.012853	0.987147	
Cre06.g303850.t1.1	OTHER	0.013308	0.986692	
Cre06.g259150.t1.2	OTHER	0.020312	0.979688	
Cre06.g251000.t1.2	SP(Sec/SPI)	0.999399	0.000601	CS pos: 21-22. CFA-QY. Pr: 0.8837
Cre06.g272350.t1.2	OTHER	0.000599	0.999401	
Cre06.g278200.t1.1	OTHER	0.009686	0.990314	
Cre06.g304950.t1.2	OTHER	0.003439	0.996561	
Cre06.g302200.t1.1	OTHER	0.001492	0.998508	
Cre06.g308200.t1.1	OTHER	0.004651	0.995349	
Cre06.g268976.t1.1	OTHER	0.002597	0.997403	
Cre06.g278251.t1.1	OTHER	0.000591	0.999409	
Cre06.g278161.t1.1	SP(Sec/SPI)	0.957932	0.042068	CS pos: 24-25. VDG-GL. Pr: 0.6400
Cre06.g254224.t1.2	OTHER	0.007442	0.992558	
Cre06.g278210.t1.1	OTHER	0.000731	0.999269	
Cre06.g253600.t1.1	OTHER	0.103325	0.896675	
Cre06.g262900.t1.2	OTHER	0.005402	0.994598	
Cre06.g258363.t1.2	OTHER	0.000193	0.999807	
Cre06.g311400.t1.2	OTHER	0.000651	0.999349	
Cre06.g257000.t1.2	OTHER	0.004417	0.995583	
Cre06.g270800.t1.2	OTHER	0.000807	0.999193	
Cre06.g267150.t1.2	OTHER	0.001803	0.998197	
Cre06.g257250.t1.1	OTHER	0.011254	0.988746	
Cre06.g278180.t1.1	OTHER	0.001487	0.998513	
Cre06.g278180.t2.1	OTHER	0.001487	0.998513	
Cre06.g279250.t1.2	OTHER	0.001186	0.998814	
Cre06.g252401.t1.1	OTHER	0.000999	0.999001	
Cre06.g259500.t1.1	OTHER	0.002557	0.997443	
Cre06.g286300.t1.2	OTHER	0.003504	0.996496	
Cre06.g263750.t1.2	OTHER	0.000549	0.999451	
Cre06.g309300.t1.2	OTHER	0.000572	0.999428	
Cre06.g282651.t1.1	OTHER	0.000380	0.999620	
Cre06.g308000.t1.2	OTHER	0.002054	0.997946	
Cre06.g266450.t1.2	OTHER	0.002774	0.997226	
Cre06.g267700.t1.2	OTHER	0.001789	0.998211	
Cre06.g273413.t1.1	OTHER	0.001157	0.998843	
Cre06.g264550.t1.2	OTHER	0.000963	0.999037	
Cre06.g278167.t1.1	OTHER	0.002826	0.997174	
Cre06.g303600.t1.1	OTHER	0.001970	0.998030	
Cre06.g280750.t1.1	OTHER	0.000477	0.999523	
Cre06.g306028.t1.1	OTHER	0.002153	0.997847	
Cre06.g309100.t1.2	OTHER	0.001227	0.998773	
Cre06.g258051.t1.1	OTHER	0.006772	0.993228	
Cre06.g279850.t1.2	OTHER	0.001487	0.998513	
Cre06.g256650.t1.1	OTHER	0.000495	0.999505	
Cre06.g256650.t2.1	OTHER	0.000495	0.999505	
Cre06.g310100.t1.2	OTHER	0.005536	0.994464	
Cre06.g282150.t1.1	OTHER	0.003014	0.996986	
Cre06.g279900.t1.1	OTHER	0.011307	0.988693	
Cre06.g251850.t1.2	OTHER	0.000635	0.999365	
Cre06.g254917.t1.1	SP(Sec/SPI)	0.894613	0.105387	CS pos: 35-36. AST-QT. Pr: 0.7543
Cre06.g254917.t2.1	SP(Sec/SPI)	0.894613	0.105387	CS pos: 35-36. AST-QT. Pr: 0.7543
Cre06.g299100.t1.2	OTHER	0.000224	0.999776	
Cre06.g261050.t1.2	OTHER	0.001088	0.998912	
Cre06.g278147.t1.1	OTHER	0.005473	0.994527	
Cre06.g288650.t1.2	OTHER	0.001067	0.998933	
Cre06.g278281.t1.1	OTHER	0.001414	0.998586	
Cre06.g252700.t1.2	OTHER	0.001491	0.998509	
Cre06.g274500.t1.2	OTHER	0.000323	0.999677	
Cre06.g283950.t1.2	OTHER	0.003908	0.996092	
Cre06.g273750.t1.1	OTHER	0.020477	0.979523	
Cre06.g262200.t1.2	OTHER	0.000499	0.999501	
Cre06.g278092.t1.1	OTHER	0.004704	0.995296	
Cre06.g278092.t2.1	OTHER	0.006127	0.993873	
Cre06.g249500.t1.1	OTHER	0.001463	0.998537	
Cre06.g302650.t1.2	OTHER	0.002906	0.997094	
Cre06.g281600.t1.2	OTHER	0.003762	0.996238	
Cre06.g281600.t2.1	OTHER	0.003087	0.996913	
Cre06.g281900.t1.2	SP(Sec/SPI)	0.988262	0.011738	CS pos: 23-24. VSA-VE. Pr: 0.7973
Cre06.g267250.t1.1	OTHER	0.002625	0.997375	
Cre06.g278179.t1.1	OTHER	0.002394	0.997606	
Cre06.g276900.t1.2	OTHER	0.001969	0.998031	
Cre06.g260600.t1.2	OTHER	0.001266	0.998734	
Cre06.g278129.t1.1	OTHER	0.001985	0.998015	
Cre06.g257400.t1.2	OTHER	0.018497	0.981503	
Cre06.g258400.t1.2	OTHER	0.002251	0.997749	
Cre06.g253789.t1.1	OTHER	0.013283	0.986717	
Cre06.g304050.t1.1	OTHER	0.002850	0.997150	
Cre06.g254052.t1.1	OTHER	0.103325	0.896675	
Cre06.g257300.t1.1	OTHER	0.002378	0.997622	
Cre06.g297049.t1.1	OTHER	0.072969	0.927031	
Cre06.g283100.t1.2	OTHER	0.001483	0.998517	
Cre06.g275700.t1.2	OTHER	0.000468	0.999532	
Cre06.g277300.t1.1	OTHER	0.004861	0.995139	
Cre06.g266650.t1.2	OTHER	0.000372	0.999628	
Cre06.g279700.t1.1	OTHER	0.002260	0.997740	
Cre06.g279500.t1.1	OTHER	0.000948	0.999052	
Cre06.g269250.t1.2	OTHER	0.001754	0.998246	
Cre06.g265050.t1.2	OTHER	0.000468	0.999532	
Cre06.g277500.t1.2	OTHER	0.001067	0.998933	
Cre06.g274000.t1.2	OTHER	0.000372	0.999628	
Cre06.g256000.t1.2	OTHER	0.004927	0.995073	
Cre06.g268600.t1.2	OTHER	0.000746	0.999254	
Cre06.g272150.t1.2	OTHER	0.182932	0.817068	
Cre06.g292282.t1.1	OTHER	0.018955	0.981045	
Cre06.g259900.t1.2	OTHER	0.000309	0.999691	
Cre06.g251750.t1.2	OTHER	0.000882	0.999118	
Cre06.g278183.t1.1	OTHER	0.006558	0.993442	
Cre06.g310550.t1.2	OTHER	0.003004	0.996996	
Cre06.g260900.t1.2	OTHER	0.008150	0.991850	
Cre06.g293300.t1.1	OTHER	0.002586	0.997414	
Cre06.g287500.t1.1	OTHER	0.001725	0.998275	
Cre06.g306035.t1.1	OTHER	0.009861	0.990139	
Cre06.g306035.t2.1	OTHER	0.009861	0.990139	
Cre06.g299450.t1.2	OTHER	0.000964	0.999036	
Cre06.g300326.t1.1	OTHER	0.403447	0.596553	
Cre06.g288600.t1.1	OTHER	0.001975	0.998025	
Cre06.g306700.t1.1	OTHER	0.002810	0.997190	
Cre06.g263650.t1.1	OTHER	0.005820	0.994180	
Cre06.g307450.t1.2	OTHER	0.001457	0.998543	
Cre06.g281500.t1.1	OTHER	0.000360	0.999640	
Cre06.g278287.t1.1	OTHER	0.003903	0.996097	
Cre06.g278287.t2.1	OTHER	0.462398	0.537602	
Cre06.g278091.t1.1	SP(Sec/SPI)	0.533266	0.466734	CS pos: 31-32. LNA-SS. Pr: 0.2403
Cre06.g308900.t1.2	OTHER	0.001531	0.998469	
Cre06.g285550.t1.1	OTHER	0.001989	0.998011	
Cre06.g284700.t1.2	OTHER	0.000741	0.999259	
Cre06.g258300.t1.1	OTHER	0.002580	0.997420	
Cre06.g278126.t1.1	OTHER	0.000870	0.999130	
Cre06.g273900.t1.2	OTHER	0.000731	0.999269	
Cre06.g248850.t1.1	OTHER	0.000461	0.999539	
Cre06.g287100.t1.1	OTHER	0.000501	0.999499	
Cre06.g250250.t1.2	OTHER	0.004080	0.995920	
Cre06.g297516.t1.2	OTHER	0.017938	0.982062	
Cre06.g274700.t1.1	OTHER	0.000637	0.999363	
Cre06.g270100.t1.1	OTHER	0.001365	0.998635	
Cre06.g270750.t1.1	OTHER	0.000447	0.999553	
Cre06.g302050.t1.2	OTHER	0.003560	0.996440	
Cre06.g298880.t1.1	OTHER	0.003396	0.996604	
Cre06.g303150.t1.1	OTHER	0.002851	0.997149	
Cre06.g311250.t1.1	OTHER	0.000621	0.999379	
Cre06.g250976.t1.1	OTHER	0.015156	0.984844	
Cre06.g293582.t1.1	OTHER	0.001603	0.998397	
Cre06.g259550.t1.2	OTHER	0.001305	0.998695	
Cre06.g262977.t1.2	OTHER	0.000579	0.999421	
Cre06.g284376.t1.1	OTHER	0.001552	0.998448	
Cre06.g250750.t1.2	OTHER	0.001582	0.998418	
Cre06.g290100.t1.2	OTHER	0.000301	0.999699	
Cre06.g278164.t1.1	OTHER	0.002311	0.997689	
Cre06.g278239.t1.1	OTHER	0.004208	0.995792	
Cre06.g278239.t2.1	OTHER	0.004208	0.995792	
Cre06.g261700.t1.2	OTHER	0.000837	0.999163	
Cre06.g262400.t1.1	OTHER	0.023967	0.976033	
Cre06.g278137.t1.1	OTHER	0.282935	0.717065	
Cre06.g291850.t1.2	OTHER	0.085080	0.914920	
Cre06.g291850.t2.1	OTHER	0.103304	0.896696	
Cre06.g291850.t3.1	OTHER	0.085080	0.914920	
Cre06.g289950.t1.1	OTHER	0.002115	0.997885	
Cre06.g307900.t1.2	OTHER	0.000626	0.999374	
Cre06.g268800.t1.2	OTHER	0.001127	0.998873	
Cre06.g282600.t1.1	OTHER	0.002456	0.997544	
Cre06.g278110.t1.1	SP(Sec/SPI)	0.696800	0.303200	CS pos: 29-30. AFG-LR. Pr: 0.5137
Cre06.g302600.t1.1	OTHER	0.000596	0.999404	
Cre06.g251683.t1.1	OTHER	0.005514	0.994486	
Cre06.g306450.t1.2	OTHER	0.001855	0.998145	
Cre06.g279650.t1.1	OTHER	0.012532	0.987468	
Cre06.g285750.t1.1	OTHER	0.000242	0.999758	
Cre06.g307400.t1.2	OTHER	0.093280	0.906720	
Cre06.g307400.t2.1	OTHER	0.093280	0.906720	
Cre06.g279216.t1.1	OTHER	0.000806	0.999194	
Cre06.g269550.t1.1	OTHER	0.000490	0.999510	
Cre06.g299150.t1.1	SP(Sec/SPI)	0.987510	0.012490	CS pos: 29-30. AAA-AQ. Pr: 0.4819
Cre06.g284400.t1.2	OTHER	0.000467	0.999533	
Cre06.g308650.t1.1	OTHER	0.001318	0.998682	
Cre06.g286550.t1.2	OTHER	0.002594	0.997406	
Cre06.g256400.t1.1	OTHER	0.012545	0.987455	
Cre06.g269700.t1.2	OTHER	0.001478	0.998522	
Cre06.g253582.t1.1	OTHER	0.002512	0.997488	
Cre06.g305150.t1.1	OTHER	0.001852	0.998148	
Cre06.g254275.t1.1	OTHER	0.037726	0.962274	
Cre06.g268228.t1.2	OTHER	0.003199	0.996801	
Cre06.g297550.t1.2	OTHER	0.001441	0.998559	
Cre06.g296550.t1.2	OTHER	0.006329	0.993671	
Cre06.g310150.t1.2	OTHER	0.042883	0.957117	
Cre06.g310150.t2.1	OTHER	0.042883	0.957117	
Cre06.g278159.t1.1	OTHER	0.290268	0.709732	
Cre06.g276350.t1.1	OTHER	0.002949	0.997051	
Cre06.g288950.t1.2	OTHER	0.007394	0.992606	
Cre06.g293800.t1.1	SP(Sec/SPI)	0.920127	0.079873	CS pos: 35-36. AHA-RK. Pr: 0.5513
Cre06.g267900.t1.2	OTHER	0.000617	0.999383	
Cre06.g299750.t1.2	OTHER	0.172503	0.827497	
Cre06.g298750.t1.2	OTHER	0.001045	0.998955	
Cre06.g278284.t1.1	OTHER	0.001525	0.998475	
Cre06.g273650.t1.2	OTHER	0.002426	0.997574	
Cre06.g295200.t1.2	OTHER	0.003840	0.996160	
Cre06.g278230.t1.1	OTHER	0.002309	0.997691	
Cre06.g278230.t2.1	OTHER	0.002309	0.997691	
Cre06.g294100.t1.1	OTHER	0.001266	0.998734	
Cre06.g294700.t1.1	OTHER	0.000202	0.999798	
Cre06.g278207.t1.1	OTHER	0.014794	0.985206	
Cre06.g278227.t1.1	OTHER	0.008633	0.991367	
Cre06.g256350.t1.2	SP(Sec/SPI)	0.981865	0.018135	CS pos: 25-26. TSA-EY. Pr: 0.7658
Cre06.g289426.t1.1	OTHER	0.001375	0.998625	
Cre06.g278282.t1.1	OTHER	0.004642	0.995358	
Cre06.g282000.t1.1	OTHER	0.000232	0.999768	
Cre06.g282000.t2.1	OTHER	0.000232	0.999768	
Cre06.g249850.t1.1	OTHER	0.001821	0.998179	
Cre06.g282251.t1.2	OTHER	0.004390	0.995610	
Cre06.g300933.t1.1	OTHER	0.000556	0.999444	
Cre06.g286400.t1.2	OTHER	0.001081	0.998919	
Cre06.g300350.t2.1	OTHER	0.004395	0.995605	
Cre06.g300350.t1.1	OTHER	0.004395	0.995605	
Cre06.g261600.t1.2	OTHER	0.001162	0.998838	
Cre06.g289100.t1.1	OTHER	0.000647	0.999353	
Cre06.g270400.t1.2	OTHER	0.000318	0.999682	
Cre06.g256800.t1.1	OTHER	0.000975	0.999025	
Cre06.g256800.t2.1	OTHER	0.001117	0.998883	
Cre06.g301600.t1.1	SP(Sec/SPI)	0.941628	0.058372	CS pos: 26-27. VDA-KV. Pr: 0.5449
Cre06.g260250.t1.2	OTHER	0.003607	0.996393	
Cre06.g291450.t1.2	OTHER	0.001197	0.998803	
Cre06.g278269.t1.1	OTHER	0.012103	0.987897	
Cre06.g302700.t1.1	OTHER	0.002135	0.997865	
Cre06.g306000.t1.1	SP(Sec/SPI)	0.988755	0.011245	CS pos: 24-25. ATA-ME. Pr: 0.8987
Cre06.g272650.t1.2	OTHER	0.003417	0.996583	
Cre06.g252550.t1.1	SP(Sec/SPI)	0.647253	0.352747	CS pos: 20-21. VFG-QR. Pr: 0.5077
Cre06.g278252.t1.1	SP(Sec/SPI)	0.957662	0.042338	CS pos: 31-32. AHG-SL. Pr: 0.6880
Cre06.g264050.t1.2	OTHER	0.000595	0.999405	
Cre06.g290850.t1.2	OTHER	0.205556	0.794444	
Cre06.g297200.t1.2	OTHER	0.000823	0.999177	
Cre06.g262100.t1.1	OTHER	0.002837	0.997163	
Cre06.g286650.t1.1	OTHER	0.005997	0.994003	
Cre06.g281150.t1.2	OTHER	0.001833	0.998167	
Cre06.g278120.t1.1	OTHER	0.001085	0.998915	
Cre06.g278120.t2.1	OTHER	0.001085	0.998915	
Cre06.g298225.t1.1	SP(Sec/SPI)	0.782270	0.217730	CS pos: 37-38. SHG-RL. Pr: 0.6777
Cre06.g298225.t2.1	OTHER	0.083547	0.916453	
Cre06.g278300.t1.2	OTHER	0.000541	0.999459	
Cre06.g278700.t1.1	OTHER	0.002078	0.997922	
Cre06.g285001.t1.1	OTHER	0.003218	0.996782	
Cre06.g291950.t1.2	OTHER	0.007264	0.992736	
Cre06.g275400.t1.1	OTHER	0.002205	0.997795	
Cre06.g249350.t1.1	OTHER	0.001180	0.998820	
Cre06.g273600.t1.2	OTHER	0.000729	0.999271	
Cre06.g263550.t1.2	OTHER	0.012854	0.987146	
Cre06.g278295.t1.1	OTHER	0.001002	0.998998	
Cre06.g289650.t1.2	OTHER	0.001826	0.998174	
Cre06.g291100.t1.2	SP(Sec/SPI)	0.999386	0.000614	CS pos: 18-19. ASA-QN. Pr: 0.8229
Cre06.g294301.t1.1	OTHER	0.010710	0.989290	
Cre06.g301750.t1.2	OTHER	0.001353	0.998647	
Cre06.g253901.t1.1	OTHER	0.005497	0.994503	
Cre06.g253901.t2.1	OTHER	0.005497	0.994503	
Cre06.g264650.t1.2	OTHER	0.000372	0.999628	
Cre06.g266100.t1.1	OTHER	0.004965	0.995035	
Cre06.g252850.t1.2	OTHER	0.000373	0.999627	
Cre06.g252850.t2.1	OTHER	0.000373	0.999627	
Cre06.g288850.t1.2	OTHER	0.001485	0.998515	
Cre06.g311500.t1.1	SP(Sec/SPI)	0.993578	0.006422	CS pos: 20-21. CLA-RF. Pr: 0.3494
Cre06.g258900.t1.2	OTHER	0.000179	0.999821	
Cre06.g283826.t1.1	OTHER	0.003201	0.996799	
Cre06.g273050.t1.2	OTHER	0.001932	0.998068	
Cre06.g299650.t1.2	OTHER	0.000659	0.999341	
Cre06.g278171.t1.1	OTHER	0.002383	0.997617	
Cre06.g298500.t1.1	OTHER	0.056515	0.943485	
Cre06.g296700.t1.2	OTHER	0.000746	0.999254	
Cre06.g284726.t1.1	OTHER	0.000339	0.999661	
Cre06.g278226.t1.1	OTHER	0.000505	0.999495	
Cre06.g276759.t1.2	OTHER	0.001023	0.998977	
Cre06.g276759.t2.1	OTHER	0.001023	0.998977	
Cre06.g287176.t1.2	OTHER	0.002707	0.997293	
Cre06.g300144.t1.1	OTHER	0.058550	0.941450	
Cre06.g301325.t1.1	OTHER	0.004646	0.995354	
Cre06.g278202.t1.1	OTHER	0.000757	0.999243	
Cre06.g298050.t1.2	OTHER	0.000773	0.999227	
Cre06.g298050.t2.1	OTHER	0.000773	0.999227	
Cre06.g304750.t1.2	OTHER	0.001823	0.998177	
Cre06.g253051.t1.1	OTHER	0.001548	0.998452	
Cre06.g278296.t1.1	OTHER	0.001171	0.998829	
Cre06.g303400.t1.1	OTHER	0.000871	0.999129	
Cre06.g257950.t1.2	OTHER	0.026785	0.973215	
Cre06.g300500.t1.1	OTHER	0.002024	0.997976	
Cre06.g278248.t1.1	OTHER	0.001482	0.998518	
Cre06.g296924.t1.1	OTHER	0.063983	0.936017	
Cre06.g264400.t1.1	OTHER	0.005610	0.994390	
Cre06.g304700.t1.2	OTHER	0.000361	0.999639	
Cre06.g283200.t1.2	OTHER	0.001025	0.998975	
Cre06.g278235.t1.1	OTHER	0.000429	0.999571	
Cre06.g306750.t1.2	OTHER	0.000481	0.999519	
Cre06.g249400.t1.1	OTHER	0.003371	0.996629	
Cre06.g300001.t1.1	SP(Sec/SPI)	0.787859	0.212141	CS pos: 35-36. AAA-AE. Pr: 0.3436
Cre06.g277150.t1.2	OTHER	0.000667	0.999333	
Cre06.g264950.t1.2	OTHER	0.000731	0.999269	
Cre06.g263400.t1.2	OTHER	0.001146	0.998854	
Cre06.g271200.t1.2	OTHER	0.001106	0.998894	
Cre06.g250850.t1.1	OTHER	0.001375	0.998625	
Cre06.g289600.t1.2	OTHER	0.000516	0.999484	
Cre06.g271400.t1.1	OTHER	0.015250	0.984750	
Cre06.g278188.t1.1	OTHER	0.001387	0.998613	
Cre06.g272050.t1.2	OTHER	0.002929	0.997071	
Cre06.g302389.t1.2	OTHER	0.001524	0.998476	
Cre06.g273250.t1.2	OTHER	0.000924	0.999076	
Cre06.g284250.t1.2	OTHER	0.003908	0.996092	
Cre06.g281766.t1.1	OTHER	0.002851	0.997149	
Cre06.g281766.t2.1	OTHER	0.001473	0.998527	
Cre06.g278185.t1.1	OTHER	0.069141	0.930859	
Cre06.g267350.t1.2	OTHER	0.030076	0.969924	
Cre06.g297650.t1.2	OTHER	0.005484	0.994516	
Cre06.g297650.t2.1	OTHER	0.005484	0.994516	
Cre06.g297650.t3.1	OTHER	0.005484	0.994516	
Cre06.g274300.t1.2	OTHER	0.000468	0.999532	
Cre06.g269801.t1.1	OTHER	0.002647	0.997353	
Cre06.g284100.t1.2	OTHER	0.001417	0.998583	
Cre06.g311650.t1.1	OTHER	0.000904	0.999096	
Cre06.g278291.t1.1	OTHER	0.005826	0.994174	
Cre06.g269350.t1.2	OTHER	0.000635	0.999365	
Cre06.g255650.t1.1	OTHER	0.000417	0.999583	
Cre06.g278264.t1.1	OTHER	0.002447	0.997553	
Cre06.g295550.t1.2	OTHER	0.037988	0.962012	
Cre06.g305251.t1.2	OTHER	0.002949	0.997051	
Cre06.g252871.t1.1	OTHER	0.000843	0.999157	
Cre06.g252871.t2.1	OTHER	0.000843	0.999157	
Cre06.g309750.t1.2	OTHER	0.003454	0.996546	
Cre06.g275500.t1.2	OTHER	0.004648	0.995352	
Cre06.g296983.t1.1	OTHER	0.000558	0.999442	
Cre06.g298911.t1.2	OTHER	0.043086	0.956914	
Cre06.g268700.t1.1	OTHER	0.000725	0.999275	
Cre06.g266276.t1.1	OTHER	0.096046	0.903954	
Cre06.g258226.t1.1	OTHER	0.018567	0.981433	
Cre06.g289033.t1.2	OTHER	0.001658	0.998342	
Cre06.g285401.t1.1	OTHER	0.000848	0.999152	
Cre06.g284600.t1.2	OTHER	0.002508	0.997492	
Cre06.g289850.t1.1	OTHER	0.007201	0.992799	
Cre06.g277550.t1.2	OTHER	0.087088	0.912912	
Cre06.g257476.t1.1	OTHER	0.051558	0.948442	
Cre06.g309500.t1.1	OTHER	0.003880	0.996120	
Cre06.g258450.t1.2	SP(Sec/SPI)	0.998689	0.001311	CS pos: 20-21. CYA-AY. Pr: 0.8836
Cre06.g258450.t2.1	OTHER	0.001307	0.998693	
Cre06.g254240.t1.1	OTHER	0.002286	0.997714	
Cre06.g308533.t1.1	OTHER	0.002055	0.997945	
Cre06.g308533.t2.1	OTHER	0.002055	0.997945	
Cre06.g278089.t1.1	OTHER	0.002699	0.997301	
Cre06.g288000.t1.1	OTHER	0.001635	0.998365	
Cre06.g279450.t1.1	OTHER	0.004739	0.995261	
Cre06.g273300.t1.2	OTHER	0.000364	0.999636	
Cre06.g275000.t1.1	OTHER	0.001114	0.998886	
Cre06.g305600.t1.2	OTHER	0.001836	0.998164	
Cre06.g278280.t1.1	OTHER	0.001171	0.998829	
Cre06.g271150.t1.1	OTHER	0.000403	0.999597	
Cre06.g275300.t1.2	OTHER	0.002095	0.997905	
Cre06.g278204.t1.1	SP(Sec/SPI)	0.951300	0.048700	CS pos: 23-24. AHA-DQ. Pr: 0.8760
Cre06.g271700.t1.1	OTHER	0.001343	0.998657	
Cre06.g307012.t1.1	OTHER	0.001483	0.998517	
Cre06.g278212.t1.1	OTHER	0.007358	0.992642	
Cre06.g310601.t1.1	OTHER	0.004938	0.995062	
Cre06.g310601.t2.1	OTHER	0.004938	0.995062	
Cre06.g280050.t1.2	OTHER	0.000516	0.999484	
Cre06.g290400.t1.1	OTHER	0.001080	0.998920	
Cre06.g290400.t2.1	OTHER	0.001080	0.998920	
Cre06.g286200.t1.2	OTHER	0.185021	0.814979	
Cre06.g270650.t1.2	OTHER	0.000951	0.999049	
Cre06.g278600.t1.2	OTHER	0.000437	0.999563	
Cre06.g268150.t1.1	OTHER	0.001386	0.998614	
Cre06.g279976.t1.1	OTHER	0.004745	0.995255	
Cre06.g306601.t1.1	OTHER	0.000808	0.999192	
Cre06.g272800.t1.2	OTHER	0.002802	0.997198	
Cre06.g251250.t1.1	OTHER	0.002827	0.997173	
Cre06.g302450.t2.1	OTHER	0.001064	0.998936	
Cre06.g302450.t1.1	OTHER	0.001064	0.998936	
Cre06.g280850.t1.1	OTHER	0.018801	0.981199	
Cre06.g254600.t1.1	OTHER	0.041532	0.958468	
Cre06.g261123.t1.2	OTHER	0.023375	0.976625	
