# SignalP-5.0	Organism: Eukarya	Timestamp: 20200731051739
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Cre10.g426750.t1.2	OTHER	0.002730	0.997270	
Cre10.g452200.t1.1	OTHER	0.001243	0.998757	
Cre10.g428350.t1.2	OTHER	0.000481	0.999519	
Cre10.g449550.t1.2	OTHER	0.002586	0.997414	
Cre10.g439100.t1.2	OTHER	0.002010	0.997990	
Cre10.g464250.t1.2	OTHER	0.003866	0.996134	
Cre10.g440100.t1.2	OTHER	0.000325	0.999675	
Cre10.g423050.t1.2	OTHER	0.085077	0.914923	
Cre10.g466750.t2.1	OTHER	0.000459	0.999541	
Cre10.g466750.t1.1	OTHER	0.000459	0.999541	
Cre10.g435250.t1.1	OTHER	0.025754	0.974246	
Cre10.g465226.t1.1	OTHER	0.020518	0.979482	
Cre10.g454100.t1.2	OTHER	0.001658	0.998342	
Cre10.g464950.t1.1	OTHER	0.000434	0.999566	
Cre10.g458350.t1.1	SP(Sec/SPI)	0.835634	0.164366	CS pos: 29-30. AAC-ID. Pr: 0.6325
Cre10.g458350.t2.1	SP(Sec/SPI)	0.835634	0.164366	CS pos: 29-30. AAC-ID. Pr: 0.6325
Cre10.g458350.t3.1	SP(Sec/SPI)	0.835634	0.164366	CS pos: 29-30. AAC-ID. Pr: 0.6325
Cre10.g445650.t1.2	OTHER	0.000813	0.999187	
Cre10.g450300.t1.1	OTHER	0.003417	0.996583	
Cre10.g444450.t1.1	OTHER	0.000563	0.999437	
Cre10.g420700.t1.2	OTHER	0.001335	0.998665	
Cre10.g422800.t1.1	OTHER	0.032328	0.967672	
Cre10.g462500.t1.1	OTHER	0.001114	0.998886	
Cre10.g422850.t1.1	OTHER	0.017006	0.982994	
Cre10.g439950.t1.1	OTHER	0.000674	0.999326	
Cre10.g464800.t1.2	OTHER	0.329834	0.670166	
Cre10.g460950.t1.2	OTHER	0.002246	0.997754	
Cre10.g459900.t1.1	SP(Sec/SPI)	0.960612	0.039388	CS pos: 23-24. VNA-TV. Pr: 0.7132
Cre10.g459900.t2.1	SP(Sec/SPI)	0.960612	0.039388	CS pos: 23-24. VNA-TV. Pr: 0.7132
Cre10.g443050.t1.2	SP(Sec/SPI)	0.989832	0.010168	CS pos: 21-22. ALA-AQ. Pr: 0.8719
Cre10.g448250.t1.1	SP(Sec/SPI)	0.955851	0.044149	CS pos: 19-20. VLA-RS. Pr: 0.7447
Cre10.g457500.t1.1	OTHER	0.003470	0.996530	
Cre10.g459700.t1.1	OTHER	0.008228	0.991772	
Cre10.g454000.t1.2	OTHER	0.000496	0.999504	
Cre10.g421900.t1.1	SP(Sec/SPI)	0.923278	0.076722	CS pos: 24-25. VIA-AQ. Pr: 0.4303
Cre10.g466850.t1.1	OTHER	0.003225	0.996775	
Cre10.g438950.t1.1	OTHER	0.001142	0.998858	
Cre10.g425900.t1.2	OTHER	0.002715	0.997285	
Cre10.g449350.t1.2	OTHER	0.001584	0.998416	
Cre10.g434950.t1.2	OTHER	0.000209	0.999791	
Cre10.g459800.t1.2	OTHER	0.000334	0.999666	
Cre10.g444550.t1.2	OTHER	0.000886	0.999114	
Cre10.g434400.t1.2	OTHER	0.002031	0.997969	
Cre10.g465900.t1.2	OTHER	0.000365	0.999635	
Cre10.g420226.t1.1	OTHER	0.017995	0.982005	
Cre10.g461900.t1.2	OTHER	0.003099	0.996901	
Cre10.g440450.t1.2	OTHER	0.001126	0.998874	
Cre10.g434983.t1.1	OTHER	0.001583	0.998417	
Cre10.g457650.t1.2	OTHER	0.000645	0.999355	
Cre10.g458700.t1.2	OTHER	0.000627	0.999373	
Cre10.g458700.t2.1	OTHER	0.000627	0.999373	
Cre10.g428100.t1.1	OTHER	0.001350	0.998650	
Cre10.g436950.t1.2	OTHER	0.005843	0.994157	
Cre10.g467050.t1.2	OTHER	0.001094	0.998906	
Cre10.g442250.t1.2	OTHER	0.000955	0.999045	
Cre10.g456300.t1.1	OTHER	0.001282	0.998718	
Cre10.g420350.t1.2	OTHER	0.001219	0.998781	
Cre10.g461319.t1.2	OTHER	0.001413	0.998587	
Cre10.g466500.t1.2	OTHER	0.000677	0.999323	
Cre10.g429200.t1.1	OTHER	0.001648	0.998352	
Cre10.g431450.t1.1	OTHER	0.001718	0.998282	
Cre10.g436000.t1.1	OTHER	0.002127	0.997873	
Cre10.g446650.t1.1	OTHER	0.004723	0.995277	
Cre10.g433450.t1.2	OTHER	0.002883	0.997117	
Cre10.g448977.t1.2	OTHER	0.011394	0.988606	
Cre10.g457297.t1.1	OTHER	0.001343	0.998657	
Cre10.g426600.t1.2	OTHER	0.011413	0.988587	
Cre10.g451900.t1.1	OTHER	0.000327	0.999673	
Cre10.g460326.t1.1	SP(Sec/SPI)	0.980797	0.019203	CS pos: 18-19. AAA-LD. Pr: 0.3928
Cre10.g422400.t1.1	OTHER	0.006447	0.993553	
Cre10.g465550.t1.1	OTHER	0.000879	0.999121	
Cre10.g461500.t1.2	OTHER	0.001857	0.998143	
Cre10.g420900.t1.2	OTHER	0.000884	0.999116	
Cre10.g453550.t1.1	OTHER	0.001646	0.998354	
Cre10.g448550.t1.1	OTHER	0.001345	0.998655	
Cre10.g418250.t1.2	OTHER	0.000701	0.999299	
Cre10.g451477.t1.1	OTHER	0.003520	0.996480	
Cre10.g436800.t1.1	SP(Sec/SPI)	0.960522	0.039478	CS pos: 29-30. ASA-QL. Pr: 0.8107
Cre10.g436800.t2.1	SP(Sec/SPI)	0.960522	0.039478	CS pos: 29-30. ASA-QL. Pr: 0.8107
Cre10.g445750.t1.2	OTHER	0.004045	0.995955	
Cre10.g463850.t1.2	OTHER	0.000665	0.999335	
Cre10.g431550.t1.1	OTHER	0.003602	0.996398	
Cre10.g424900.t1.2	SP(Sec/SPI)	0.681356	0.318644	CS pos: 27-28. TQQ-GA. Pr: 0.2040
Cre10.g448650.t1.1	OTHER	0.001540	0.998460	
Cre10.g457194.t1.2	OTHER	0.000298	0.999702	
Cre10.g457194.t2.1	OTHER	0.000298	0.999702	
Cre10.g457194.t3.1	OTHER	0.000298	0.999702	
Cre10.g453650.t1.2	OTHER	0.000650	0.999350	
Cre10.g451150.t1.1	OTHER	0.000340	0.999660	
Cre10.g445151.t1.2	OTHER	0.001474	0.998526	
Cre10.g448450.t1.1	OTHER	0.002464	0.997536	
Cre10.g445900.t1.1	OTHER	0.001087	0.998913	
Cre10.g427700.t1.2	OTHER	0.004660	0.995340	
Cre10.g431150.t1.1	OTHER	0.003129	0.996871	
Cre10.g421500.t1.1	OTHER	0.000931	0.999069	
Cre10.g455800.t1.1	OTHER	0.001040	0.998960	
Cre10.g455800.t2.1	OTHER	0.001040	0.998960	
Cre10.g424350.t1.1	OTHER	0.000720	0.999280	
Cre10.g447600.t1.2	OTHER	0.004112	0.995888	
Cre10.g462901.t1.1	OTHER	0.012836	0.987164	
Cre10.g433866.t1.1	OTHER	0.003035	0.996965	
Cre10.g433866.t2.1	OTHER	0.003035	0.996965	
Cre10.g447000.t1.2	OTHER	0.000088	0.999912	
Cre10.g417750.t1.1	OTHER	0.002442	0.997558	
Cre10.g423650.t1.2	OTHER	0.001077	0.998923	
Cre10.g432600.t1.1	SP(Sec/SPI)	0.926668	0.073332	CS pos: 29-30. AKG-ET. Pr: 0.6537
Cre10.g437950.t1.2	OTHER	0.007558	0.992442	
Cre10.g462100.t1.1	OTHER	0.000893	0.999107	
Cre10.g430800.t1.1	OTHER	0.002546	0.997454	
Cre10.g452000.t1.2	OTHER	0.002531	0.997469	
Cre10.g464050.t1.1	OTHER	0.000819	0.999181	
Cre10.g422350.t1.1	OTHER	0.007664	0.992336	
Cre10.g444000.t1.2	OTHER	0.089367	0.910633	
Cre10.g445299.t1.1	OTHER	0.054328	0.945672	
Cre10.g450800.t1.2	OTHER	0.004816	0.995184	
Cre10.g465750.t1.1	OTHER	0.175005	0.824995	
Cre10.g458250.t1.1	OTHER	0.001820	0.998180	
Cre10.g428900.t1.1	OTHER	0.001002	0.998998	
Cre10.g419950.t1.1	OTHER	0.000342	0.999658	
Cre10.g423450.t1.2	OTHER	0.045084	0.954916	
Cre10.g435050.t1.1	OTHER	0.300475	0.699525	
Cre10.g435050.t2.1	OTHER	0.300475	0.699525	
Cre10.g443000.t1.2	OTHER	0.023276	0.976724	
Cre10.g419700.t1.1	OTHER	0.205194	0.794806	
Cre10.g441550.t1.1	OTHER	0.041520	0.958480	
Cre10.g444094.t1.1	OTHER	0.006700	0.993300	
Cre10.g444800.t1.2	OTHER	0.000897	0.999103	
Cre10.g454150.t1.2	OTHER	0.001287	0.998713	
Cre10.g430050.t1.2	OTHER	0.001392	0.998608	
Cre10.g422326.t1.1	OTHER	0.036652	0.963348	
Cre10.g464750.t1.2	OTHER	0.000971	0.999029	
Cre10.g435775.t1.1	OTHER	0.002150	0.997850	
Cre10.g459500.t1.1	OTHER	0.000319	0.999681	
Cre10.g419600.t1.2	OTHER	0.001153	0.998847	
Cre10.g438200.t1.2	OTHER	0.004998	0.995002	
Cre10.g438550.t1.2	OTHER	0.005315	0.994685	
Cre10.g441000.t1.2	OTHER	0.000234	0.999766	
Cre10.g422050.t1.2	OTHER	0.002905	0.997095	
Cre10.g464850.t1.2	OTHER	0.000949	0.999051	
Cre10.g424200.t1.1	OTHER	0.001142	0.998858	
Cre10.g453707.t1.1	OTHER	0.000476	0.999524	
Cre10.g433600.t1.2	OTHER	0.001148	0.998852	
Cre10.g461050.t1.2	OTHER	0.000728	0.999272	
Cre10.g425700.t1.2	OTHER	0.003434	0.996566	
Cre10.g446250.t1.1	OTHER	0.003971	0.996029	
Cre10.g456750.t1.2	OTHER	0.000789	0.999211	
Cre10.g452150.t1.2	OTHER	0.013530	0.986470	
Cre10.g423950.t1.2	OTHER	0.001563	0.998437	
Cre10.g432400.t1.2	OTHER	0.002883	0.997117	
Cre10.g452500.t1.2	OTHER	0.000454	0.999546	
Cre10.g438000.t1.1	OTHER	0.001209	0.998791	
Cre10.g441800.t1.1	OTHER	0.003165	0.996835	
Cre10.g422900.t1.1	OTHER	0.005500	0.994500	
Cre10.g423150.t1.1	OTHER	0.002061	0.997939	
Cre10.g441950.t1.2	OTHER	0.016164	0.983836	
Cre10.g432150.t1.2	OTHER	0.000518	0.999482	
Cre10.g427250.t1.2	OTHER	0.002984	0.997016	
Cre10.g461650.t1.2	OTHER	0.002175	0.997825	
Cre10.g428750.t1.1	OTHER	0.000624	0.999376	
Cre10.g453200.t1.1	OTHER	0.002278	0.997722	
Cre10.g453200.t2.1	OTHER	0.002278	0.997722	
Cre10.g445443.t1.1	OTHER	0.002167	0.997833	
Cre10.g464550.t1.2	OTHER	0.002380	0.997620	
Cre10.g436400.t1.1	OTHER	0.001277	0.998723	
Cre10.g428706.t1.1	OTHER	0.001224	0.998776	
Cre10.g449450.t1.1	OTHER	0.007245	0.992755	
Cre10.g439200.t1.2	OTHER	0.002964	0.997036	
Cre10.g428250.t1.1	OTHER	0.000497	0.999503	
Cre10.g457801.t1.1	OTHER	0.004289	0.995711	
Cre10.g437300.t1.1	SP(Sec/SPI)	0.969753	0.030247	CS pos: 22-23. VLG-HS. Pr: 0.6915
Cre10.g463600.t1.2	OTHER	0.036357	0.963643	
Cre10.g439550.t1.1	OTHER	0.000369	0.999631	
Cre10.g439550.t2.1	OTHER	0.000369	0.999631	
Cre10.g455190.t1.1	OTHER	0.001451	0.998549	
Cre10.g465375.t1.1	OTHER	0.014893	0.985107	
Cre10.g422600.t1.1	OTHER	0.086183	0.913817	
Cre10.g418800.t1.1	OTHER	0.001217	0.998783	
Cre10.g462700.t1.1	OTHER	0.000523	0.999477	
Cre10.g422450.t1.2	SP(Sec/SPI)	0.995942	0.004058	CS pos: 20-21. ATA-TP. Pr: 0.7525
Cre10.g467150.t1.1	OTHER	0.022293	0.977707	
Cre10.g456600.t1.1	OTHER	0.001059	0.998941	
Cre10.g421600.t1.2	OTHER	0.000898	0.999102	
Cre10.g466550.t1.2	OTHER	0.001055	0.998945	
Cre10.g463026.t1.1	OTHER	0.001014	0.998986	
Cre10.g460201.t1.1	OTHER	0.005430	0.994570	
Cre10.g439300.t1.2	OTHER	0.001257	0.998743	
Cre10.g449127.t1.2	OTHER	0.052558	0.947442	
Cre10.g464600.t1.1	OTHER	0.215645	0.784355	
Cre10.g424750.t1.2	OTHER	0.002288	0.997712	
Cre10.g455350.t1.2	OTHER	0.013203	0.986797	
Cre10.g440950.t1.2	OTHER	0.000351	0.999649	
Cre10.g465822.t1.2	OTHER	0.002706	0.997294	
Cre10.g459200.t1.2	OTHER	0.001045	0.998955	
Cre10.g465400.t1.2	OTHER	0.005195	0.994805	
Cre10.g456100.t1.2	OTHER	0.030639	0.969361	
Cre10.g425150.t1.1	OTHER	0.002292	0.997708	
Cre10.g429702.t1.1	OTHER	0.002960	0.997040	
Cre10.g460700.t1.1	OTHER	0.003730	0.996270	
Cre10.g423000.t1.2	OTHER	0.041612	0.958388	
Cre10.g436850.t1.2	OTHER	0.004524	0.995476	
Cre10.g420551.t1.2	OTHER	0.004925	0.995075	
Cre10.g449250.t1.2	OTHER	0.000721	0.999279	
Cre10.g439750.t1.2	OTHER	0.000910	0.999090	
Cre10.g438300.t1.2	OTHER	0.002519	0.997481	
Cre10.g419900.t1.1	OTHER	0.002685	0.997315	
Cre10.g419900.t2.1	OTHER	0.002685	0.997315	
Cre10.g460901.t1.1	OTHER	0.003687	0.996313	
Cre10.g430300.t1.2	OTHER	0.002821	0.997179	
Cre10.g444726.t1.1	OTHER	0.002242	0.997758	
Cre10.g446150.t1.2	SP(Sec/SPI)	0.871355	0.128645	CS pos: 17-18. AAA-AS. Pr: 0.2098
Cre10.g442950.t1.2	OTHER	0.002863	0.997137	
Cre10.g466950.t1.1	SP(Sec/SPI)	0.690303	0.309697	CS pos: 24-25. GDA-GT. Pr: 0.3530
Cre10.g466950.t2.1	SP(Sec/SPI)	0.690303	0.309697	CS pos: 24-25. GDA-GT. Pr: 0.3530
Cre10.g433050.t1.1	OTHER	0.000417	0.999583	
Cre10.g417550.t1.1	OTHER	0.000656	0.999344	
Cre10.g457850.t1.2	OTHER	0.002067	0.997933	
Cre10.g463450.t1.1	OTHER	0.003959	0.996041	
Cre10.g425675.t1.1	OTHER	0.001052	0.998948	
Cre10.g440800.t1.1	OTHER	0.001312	0.998688	
Cre10.g435800.t1.2	OTHER	0.001288	0.998712	
Cre10.g425600.t1.1	OTHER	0.001680	0.998320	
Cre10.g425600.t2.1	OTHER	0.001680	0.998320	
Cre10.g417850.t1.1	OTHER	0.002246	0.997754	
Cre10.g458750.t1.2	OTHER	0.001039	0.998961	
Cre10.g458750.t2.1	OTHER	0.001039	0.998961	
Cre10.g439000.t1.1	OTHER	0.001020	0.998980	
Cre10.g428200.t1.2	OTHER	0.012162	0.987838	
Cre10.g440200.t1.1	OTHER	0.000735	0.999265	
Cre10.g441326.t1.1	OTHER	0.002326	0.997674	
Cre10.g430376.t1.1	OTHER	0.041646	0.958354	
Cre10.g424450.t1.2	OTHER	0.001856	0.998144	
Cre10.g456550.t1.1	OTHER	0.000807	0.999193	
Cre10.g418150.t1.2	OTHER	0.001277	0.998723	
Cre10.g418150.t2.1	OTHER	0.001277	0.998723	
Cre10.g448300.t1.1	OTHER	0.000645	0.999355	
Cre10.g451000.t1.2	OTHER	0.001348	0.998652	
Cre10.g447950.t1.2	OTHER	0.000325	0.999675	
Cre10.g441400.t1.2	OTHER	0.009515	0.990485	
Cre10.g445395.t1.1	OTHER	0.001019	0.998981	
Cre10.g429300.t1.1	OTHER	0.120143	0.879857	
Cre10.g452100.t1.1	OTHER	0.001033	0.998967	
Cre10.g425350.t1.2	SP(Sec/SPI)	0.603732	0.396268	CS pos: 33-34. VLG-SD. Pr: 0.3541
Cre10.g452350.t1.1	OTHER	0.002443	0.997557	
Cre10.g457400.t1.1	OTHER	0.001349	0.998651	
Cre10.g431050.t1.1	OTHER	0.001628	0.998372	
Cre10.g431050.t2.1	OTHER	0.001628	0.998372	
Cre10.g439400.t1.1	OTHER	0.000392	0.999608	
Cre10.g457450.t1.1	OTHER	0.003800	0.996200	
Cre10.g455700.t1.2	OTHER	0.002866	0.997134	
Cre10.g451050.t1.1	OTHER	0.001104	0.998896	
Cre10.g432950.t1.1	OTHER	0.002127	0.997873	
Cre10.g438050.t1.1	OTHER	0.001436	0.998564	
Cre10.g453100.t1.2	OTHER	0.095050	0.904950	
Cre10.g453100.t2.1	OTHER	0.095050	0.904950	
Cre10.g443250.t1.2	OTHER	0.000360	0.999640	
Cre10.g450550.t1.1	OTHER	0.000978	0.999022	
Cre10.g443600.t1.1	OTHER	0.003888	0.996112	
Cre10.g418600.t1.1	OTHER	0.004228	0.995772	
Cre10.g453782.t1.1	OTHER	0.000463	0.999537	
Cre10.g458400.t1.2	OTHER	0.001094	0.998906	
Cre10.g419200.t1.1	OTHER	0.045074	0.954926	
Cre10.g419200.t2.1	OTHER	0.045074	0.954926	
Cre10.g449000.t1.1	SP(Sec/SPI)	0.997702	0.002298	CS pos: 22-23. VYG-CD. Pr: 0.9827
Cre10.g438850.t1.2	OTHER	0.001242	0.998758	
Cre10.g444500.t1.2	OTHER	0.002349	0.997651	
Cre10.g446500.t1.1	OTHER	0.002540	0.997460	
Cre10.g431100.t1.1	OTHER	0.008925	0.991075	
Cre10.g421100.t1.1	OTHER	0.295101	0.704899	
Cre10.g464400.t1.1	OTHER	0.000552	0.999448	
Cre10.g442200.t1.2	OTHER	0.253477	0.746523	
Cre10.g444086.t1.2	OTHER	0.000655	0.999345	
Cre10.g450700.t1.1	OTHER	0.121764	0.878236	
Cre10.g461350.t1.1	OTHER	0.000585	0.999415	
Cre10.g422718.t1.2	OTHER	0.000655	0.999345	
Cre10.g427400.t1.2	OTHER	0.000856	0.999144	
Cre10.g453807.t1.2	OTHER	0.002542	0.997458	
Cre10.g453807.t2.1	OTHER	0.002542	0.997458	
Cre10.g434350.t1.1	OTHER	0.145912	0.854088	
Cre10.g454650.t1.2	OTHER	0.000199	0.999801	
Cre10.g441650.t1.1	OTHER	0.066071	0.933929	
Cre10.g426335.t1.2	OTHER	0.000804	0.999196	
Cre10.g426335.t2.1	OTHER	0.000804	0.999196	
Cre10.g450150.t1.2	SP(Sec/SPI)	0.700333	0.299667	CS pos: 26-27. SFA-GS. Pr: 0.5663
Cre10.g455451.t1.1	OTHER	0.003629	0.996371	
Cre10.g428966.t1.2	OTHER	0.005255	0.994745	
Cre10.g457100.t1.2	OTHER	0.004831	0.995169	
Cre10.g421450.t1.1	OTHER	0.007476	0.992524	
Cre10.g432250.t1.1	OTHER	0.000974	0.999026	
Cre10.g466100.t1.2	OTHER	0.001523	0.998477	
Cre10.g465050.t1.1	OTHER	0.000648	0.999352	
Cre10.g421950.t1.2	OTHER	0.003276	0.996724	
Cre10.g421950.t2.1	OTHER	0.003276	0.996724	
Cre10.g418400.t1.1	OTHER	0.003146	0.996854	
Cre10.g418400.t2.1	OTHER	0.003146	0.996854	
Cre10.g433500.t1.1	OTHER	0.004865	0.995135	
Cre10.g459400.t1.2	OTHER	0.215801	0.784199	
Cre10.g425050.t1.1	OTHER	0.018101	0.981899	
Cre10.g427850.t1.1	OTHER	0.001366	0.998634	
Cre10.g458150.t1.1	OTHER	0.008679	0.991321	
Cre10.g437250.t1.2	OTHER	0.002261	0.997739	
Cre10.g451850.t1.1	OTHER	0.000652	0.999348	
Cre10.g426400.t1.1	OTHER	0.000837	0.999163	
Cre10.g458550.t1.2	OTHER	0.000716	0.999284	
Cre10.g450450.t1.2	OTHER	0.000864	0.999136	
Cre10.g434600.t1.2	OTHER	0.007373	0.992627	
Cre10.g423850.t1.1	SP(Sec/SPI)	0.793851	0.206149	CS pos: 21-22. VGG-RL. Pr: 0.3854
Cre10.g423850.t2.1	SP(Sec/SPI)	0.793851	0.206149	CS pos: 21-22. VGG-RL. Pr: 0.3854
Cre10.g435600.t1.1	OTHER	0.000162	0.999838	
Cre10.g465575.t1.1	SP(Sec/SPI)	0.988694	0.011306	CS pos: 18-19. ASA-TK. Pr: 0.7358
Cre10.g462200.t1.2	OTHER	0.002301	0.997699	
Cre10.g444100.t1.1	OTHER	0.029268	0.970732	
Cre10.g428150.t1.1	OTHER	0.029256	0.970744	
Cre10.g463900.t1.1	SP(Sec/SPI)	0.987570	0.012430	CS pos: 24-25. AHA-QA. Pr: 0.8858
Cre10.g463900.t3.1	OTHER	0.035041	0.964959	
Cre10.g463900.t2.1	SP(Sec/SPI)	0.987570	0.012430	CS pos: 24-25. AHA-QA. Pr: 0.8858
Cre10.g431602.t1.1	OTHER	0.000817	0.999183	
Cre10.g440250.t1.1	OTHER	0.004297	0.995703	
Cre10.g428692.t1.1	OTHER	0.004073	0.995927	
Cre10.g424000.t1.1	OTHER	0.000939	0.999061	
Cre10.g450050.t1.1	OTHER	0.000376	0.999624	
Cre10.g461150.t1.2	OTHER	0.000407	0.999593	
Cre10.g443950.t1.1	OTHER	0.020420	0.979580	
Cre10.g452400.t1.2	OTHER	0.001846	0.998154	
Cre10.g424100.t1.2	OTHER	0.000585	0.999415	
Cre10.g436100.t1.1	OTHER	0.003770	0.996230	
Cre10.g436100.t2.1	OTHER	0.004016	0.995984	
Cre10.g417600.t1.1	SP(Sec/SPI)	0.936388	0.063612	CS pos: 28-29. GSA-QP. Pr: 0.5680
Cre10.g464350.t1.2	OTHER	0.000830	0.999170	
Cre10.g464350.t2.1	OTHER	0.001080	0.998920	
Cre10.g428720.t1.1	OTHER	0.051277	0.948723	
Cre10.g430650.t1.2	OTHER	0.000736	0.999264	
Cre10.g461000.t1.2	OTHER	0.000522	0.999478	
Cre10.g454400.t1.1	OTHER	0.002667	0.997333	
Cre10.g446400.t1.1	OTHER	0.000766	0.999234	
Cre10.g445275.t1.1	OTHER	0.002233	0.997767	
Cre10.g443350.t1.2	OTHER	0.000816	0.999184	
Cre10.g419800.t1.2	OTHER	0.015778	0.984222	
Cre10.g452800.t1.2	OTHER	0.002146	0.997854	
Cre10.g465763.t1.1	OTHER	0.002118	0.997882	
Cre10.g448800.t1.1	OTHER	0.015855	0.984145	
Cre10.g453500.t1.2	OTHER	0.001376	0.998624	
Cre10.g434200.t1.1	OTHER	0.007904	0.992096	
Cre10.g423083.t2.1	OTHER	0.029374	0.970626	
Cre10.g423083.t1.1	OTHER	0.029374	0.970626	
Cre10.g462783.t1.1	OTHER	0.073847	0.926153	
Cre10.g453300.t1.1	OTHER	0.000509	0.999491	
Cre10.g459250.t1.2	OTHER	0.002293	0.997707	
Cre10.g439900.t1.2	SP(Sec/SPI)	0.988424	0.011576	CS pos: 20-21. ANG-AL. Pr: 0.8336
Cre10.g454900.t1.2	OTHER	0.000294	0.999706	
Cre10.g447050.t1.1	OTHER	0.002978	0.997022	
Cre10.g420537.t1.2	OTHER	0.002749	0.997251	
Cre10.g447350.t1.2	OTHER	0.006160	0.993840	
Cre10.g431900.t1.2	OTHER	0.002349	0.997651	
Cre10.g448700.t1.2	OTHER	0.005490	0.994510	
Cre10.g463800.t1.2	OTHER	0.003675	0.996325	
Cre10.g463800.t2.1	OTHER	0.003675	0.996325	
Cre10.g418650.t1.1	OTHER	0.000518	0.999482	
Cre10.g426102.t1.1	OTHER	0.000888	0.999112	
Cre10.g457950.t1.1	SP(Sec/SPI)	0.953858	0.046142	CS pos: 18-19. ASA-TK. Pr: 0.6360
Cre10.g459000.t1.1	OTHER	0.001163	0.998837	
Cre10.g430200.t2.1	SP(Sec/SPI)	0.986633	0.013367	CS pos: 24-25. VGA-QR. Pr: 0.8136
Cre10.g430200.t1.2	SP(Sec/SPI)	0.986633	0.013367	CS pos: 24-25. VGA-QR. Pr: 0.8136
Cre10.g429601.t1.1	OTHER	0.001048	0.998952	
Cre10.g432350.t1.1	OTHER	0.001560	0.998440	
Cre10.g432350.t2.1	OTHER	0.001560	0.998440	
Cre10.g463370.t1.2	OTHER	0.005802	0.994198	
Cre10.g436700.t1.2	OTHER	0.011130	0.988870	
Cre10.g424850.t1.2	OTHER	0.000556	0.999444	
Cre10.g438350.t1.1	OTHER	0.007062	0.992938	
Cre10.g455250.t1.2	OTHER	0.000517	0.999483	
Cre10.g464100.t1.2	OTHER	0.004034	0.995966	
Cre10.g451752.t1.1	SP(Sec/SPI)	0.998450	0.001550	CS pos: 20-21. AFA-GE. Pr: 0.8891
Cre10.g427600.t1.2	OTHER	0.003851	0.996149	
Cre10.g463700.t1.1	OTHER	0.001314	0.998686	
Cre10.g460000.t1.1	OTHER	0.184118	0.815882	
Cre10.g419400.t1.1	OTHER	0.002946	0.997054	
Cre10.g441150.t1.1	OTHER	0.001477	0.998523	
Cre10.g441150.t2.1	OTHER	0.000461	0.999539	
Cre10.g449150.t1.1	OTHER	0.023087	0.976913	
Cre10.g429450.t1.1	OTHER	0.001342	0.998658	
Cre10.g460100.t1.2	OTHER	0.003480	0.996520	
Cre10.g429400.t1.1	OTHER	0.006177	0.993823	
Cre10.g448000.t1.1	OTHER	0.001090	0.998910	
Cre10.g442750.t1.2	OTHER	0.000927	0.999073	
Cre10.g458650.t1.1	OTHER	0.000218	0.999782	
Cre10.g463200.t1.2	OTHER	0.001682	0.998318	
Cre10.g450926.t1.1	OTHER	0.006957	0.993043	
Cre10.g419100.t1.1	SP(Sec/SPI)	0.952295	0.047705	CS pos: 25-26. GCG-AP. Pr: 0.2395
Cre10.g432850.t1.2	OTHER	0.004373	0.995627	
Cre10.g458950.t1.2	SP(Sec/SPI)	0.682493	0.317507	CS pos: 34-35. VHA-LR. Pr: 0.5934
Cre10.g466300.t1.2	OTHER	0.001830	0.998170	
Cre10.g461700.t1.1	OTHER	0.001939	0.998061	
Cre10.g428850.t1.2	OTHER	0.000497	0.999503	
Cre10.g447700.t1.1	SP(Sec/SPI)	0.988513	0.011487	CS pos: 17-18. CQG-HQ. Pr: 0.8912
Cre10.g446050.t1.1	SP(Sec/SPI)	0.973583	0.026417	CS pos: 26-27. TSA-DV. Pr: 0.3482
Cre10.g454350.t1.1	OTHER	0.029644	0.970356	
Cre10.g465000.t1.1	OTHER	0.001215	0.998785	
Cre10.g417500.t1.2	OTHER	0.021440	0.978560	
Cre10.g437150.t1.2	OTHER	0.002239	0.997761	
Cre10.g435400.t1.2	OTHER	0.000377	0.999623	
Cre10.g426250.t1.1	OTHER	0.002231	0.997769	
Cre10.g418851.t1.1	OTHER	0.060344	0.939656	
Cre10.g421000.t1.1	OTHER	0.001224	0.998776	
Cre10.g421200.t1.1	OTHER	0.000963	0.999037	
Cre10.g449700.t1.1	OTHER	0.000583	0.999417	
Cre10.g445600.t1.1	OTHER	0.000277	0.999723	
Cre10.g443801.t1.1	SP(Sec/SPI)	0.902565	0.097435	CS pos: 22-23. IQG-TT. Pr: 0.6047
Cre10.g427453.t1.1	OTHER	0.000914	0.999086	
Cre10.g428500.t1.1	SP(Sec/SPI)	0.755899	0.244101	CS pos: 30-31. AAA-VE. Pr: 0.3493
Cre10.g465950.t1.2	OTHER	0.001064	0.998936	
Cre10.g427200.t1.1	OTHER	0.000367	0.999633	
Cre10.g427200.t2.1	OTHER	0.000367	0.999633	
Cre10.g422201.t1.1	OTHER	0.002460	0.997540	
Cre10.g442550.t1.2	OTHER	0.003384	0.996616	
Cre10.g462600.t1.1	OTHER	0.000551	0.999449	
Cre10.g423750.t1.2	OTHER	0.000577	0.999423	
Cre10.g443150.t1.2	OTHER	0.002388	0.997612	
Cre10.g424550.t1.1	OTHER	0.001153	0.998847	
Cre10.g455551.t1.1	OTHER	0.014239	0.985761	
Cre10.g428050.t1.1	OTHER	0.000678	0.999322	
Cre10.g421850.t1.2	OTHER	0.001084	0.998916	
Cre10.g441300.t1.1	OTHER	0.001523	0.998477	
