# SignalP-5.0	Organism: Eukarya	Timestamp: 20200731043944
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Cre07.g346917.t1.1	OTHER	0.004221	0.995779	
Cre07.g353650.t1.1	OTHER	0.001915	0.998085	
Cre07.g317400.t1.1	OTHER	0.027772	0.972228	
Cre07.g332950.t1.2	OTHER	0.000402	0.999598	
Cre07.g312002.t1.1	OTHER	0.002221	0.997779	
Cre07.g314800.t1.2	OTHER	0.002407	0.997593	
Cre07.g349540.t1.1	OTHER	0.000687	0.999313	
Cre07.g349540.t2.1	OTHER	0.002213	0.997787	
Cre07.g349540.t3.1	OTHER	0.002578	0.997422	
Cre07.g318551.t1.1	OTHER	0.048887	0.951113	
Cre07.g317850.t1.2	OTHER	0.000464	0.999536	
Cre07.g352350.t1.2	OTHER	0.004516	0.995484	
Cre07.g329700.t1.2	OTHER	0.000977	0.999023	
Cre07.g330950.t1.2	OTHER	0.001745	0.998255	
Cre07.g351900.t1.1	SP(Sec/SPI)	0.804609	0.195391	CS pos: 42-43. APA-DH. Pr: 0.6959
Cre07.g316450.t1.1	OTHER	0.000507	0.999493	
Cre07.g327700.t1.1	OTHER	0.000408	0.999592	
Cre07.g317450.t1.1	OTHER	0.001297	0.998703	
Cre07.g317450.t2.1	OTHER	0.001297	0.998703	
Cre07.g321250.t1.2	OTHER	0.001067	0.998933	
Cre07.g316650.t1.1	OTHER	0.000309	0.999691	
Cre07.g344500.t1.2	SP(Sec/SPI)	0.984354	0.015646	CS pos: 18-19. VTA-ID. Pr: 0.8565
Cre07.g328800.t1.1	OTHER	0.003269	0.996731	
Cre07.g312833.t1.1	OTHER	0.001690	0.998310	
Cre07.g352850.t1.2	OTHER	0.000775	0.999225	
Cre07.g337125.t1.1	OTHER	0.000432	0.999568	
Cre07.g331100.t1.2	OTHER	0.013095	0.986905	
Cre07.g347600.t1.1	OTHER	0.002258	0.997742	
Cre07.g347600.t2.1	OTHER	0.002258	0.997742	
Cre07.g339350.t1.1	OTHER	0.001293	0.998707	
Cre07.g338050.t1.2	OTHER	0.003561	0.996439	
Cre07.g335350.t1.1	OTHER	0.000920	0.999080	
Cre07.g341952.t1.1	OTHER	0.001073	0.998927	
Cre07.g333050.t1.2	SP(Sec/SPI)	0.993407	0.006593	CS pos: 17-18. VSA-YP. Pr: 0.8152
Cre07.g326010.t1.2	OTHER	0.000943	0.999057	
Cre07.g342800.t1.1	OTHER	0.007240	0.992760	
Cre07.g343700.t1.2	OTHER	0.001221	0.998779	
Cre07.g331500.t1.1	OTHER	0.001390	0.998610	
Cre07.g350700.t1.1	OTHER	0.000803	0.999197	
Cre07.g336200.t1.1	OTHER	0.000465	0.999535	
Cre07.g339500.t1.2	SP(Sec/SPI)	0.990889	0.009111	CS pos: 30-31. AHA-YG. Pr: 0.8429
Cre07.g355433.t1.1	OTHER	0.007932	0.992068	
Cre07.g353100.t1.1	OTHER	0.000502	0.999498	
Cre07.g325760.t1.1	SP(Sec/SPI)	0.997690	0.002310	CS pos: 22-23. AAG-QD. Pr: 0.6748
Cre07.g319340.t1.1	OTHER	0.000801	0.999199	
Cre07.g356750.t1.2	OTHER	0.003564	0.996436	
Cre07.g357950.t1.2	OTHER	0.003360	0.996640	
Cre07.g322400.t1.1	OTHER	0.001049	0.998951	
Cre07.g345750.t1.1	OTHER	0.001400	0.998600	
Cre07.g312650.t1.2	OTHER	0.000756	0.999244	
Cre07.g344850.t1.2	OTHER	0.000444	0.999556	
Cre07.g334250.t1.1	OTHER	0.002047	0.997953	
Cre07.g348600.t1.1	OTHER	0.001188	0.998812	
Cre07.g334400.t1.2	OTHER	0.001598	0.998402	
Cre07.g324000.t1.2	OTHER	0.001873	0.998127	
Cre07.g314000.t1.1	OTHER	0.004290	0.995710	
Cre07.g344050.t1.1	OTHER	0.000814	0.999186	
Cre07.g353400.t1.1	OTHER	0.002907	0.997093	
Cre07.g353400.t2.1	OTHER	0.002907	0.997093	
Cre07.g353450.t1.2	OTHER	0.003167	0.996833	
Cre07.g325716.t1.1	OTHER	0.003780	0.996220	
Cre07.g357200.t1.2	OTHER	0.076964	0.923036	
Cre07.g339700.t1.2	OTHER	0.000517	0.999483	
Cre07.g341350.t1.2	OTHER	0.001245	0.998755	
Cre07.g342050.t1.2	OTHER	0.000339	0.999661	
Cre07.g330000.t1.1	OTHER	0.001332	0.998668	
Cre07.g356316.t1.1	OTHER	0.000470	0.999530	
Cre07.g343650.t1.1	OTHER	0.002071	0.997929	
Cre07.g312580.t1.2	OTHER	0.255138	0.744862	
Cre07.g313400.t1.1	OTHER	0.001090	0.998910	
Cre07.g313400.t2.1	OTHER	0.001090	0.998910	
Cre07.g315750.t1.2	OTHER	0.001614	0.998386	
Cre07.g325200.t1.2	SP(Sec/SPI)	0.998196	0.001804	CS pos: 33-34. ALA-KD. Pr: 0.9757
Cre07.g349100.t1.1	OTHER	0.000553	0.999447	
Cre07.g325752.t1.1	OTHER	0.001410	0.998590	
Cre07.g343101.t1.1	OTHER	0.041672	0.958328	
Cre07.g318200.t1.1	OTHER	0.001401	0.998599	
Cre07.g326550.t1.1	OTHER	0.001817	0.998183	
Cre07.g354200.t1.2	OTHER	0.002966	0.997034	
Cre07.g329150.t1.2	OTHER	0.000819	0.999181	
Cre07.g329150.t2.1	OTHER	0.000819	0.999181	
Cre07.g329861.t1.2	OTHER	0.000709	0.999291	
Cre07.g332066.t1.2	OTHER	0.005065	0.994935	
Cre07.g332066.t2.1	OTHER	0.005065	0.994935	
Cre07.g319950.t1.2	OTHER	0.001884	0.998116	
Cre07.g345200.t1.1	OTHER	0.004586	0.995414	
Cre07.g325710.t1.1	OTHER	0.002788	0.997212	
Cre07.g330550.t1.2	OTHER	0.002092	0.997908	
Cre07.g350550.t1.1	OTHER	0.002151	0.997849	
Cre07.g349300.t1.2	OTHER	0.003054	0.996946	
Cre07.g337800.t1.2	OTHER	0.000877	0.999123	
Cre07.g329050.t1.2	OTHER	0.001085	0.998915	
Cre07.g355600.t1.1	OTHER	0.004875	0.995125	
Cre07.g325731.t1.1	OTHER	0.084361	0.915639	
Cre07.g332450.t1.2	OTHER	0.001707	0.998293	
Cre07.g324211.t1.1	OTHER	0.114339	0.885661	
Cre07.g324211.t2.1	SP(Sec/SPI)	0.881461	0.118539	CS pos: 32-33. ARA-QP. Pr: 0.5714
Cre07.g324450.t1.2	OTHER	0.000445	0.999555	
Cre07.g346300.t1.2	OTHER	0.017790	0.982210	
Cre07.g342000.t1.1	OTHER	0.000474	0.999526	
Cre07.g337450.t1.1	SP(Sec/SPI)	0.859302	0.140698	CS pos: 30-31. VSA-GA. Pr: 0.2435
Cre07.g325751.t1.1	OTHER	0.000488	0.999512	
Cre07.g357400.t1.1	OTHER	0.001224	0.998776	
Cre07.g322250.t1.2	OTHER	0.000996	0.999004	
Cre07.g346550.t1.1	OTHER	0.006293	0.993707	
Cre07.g319200.t1.2	OTHER	0.001710	0.998290	
Cre07.g322600.t1.1	OTHER	0.004599	0.995401	
Cre07.g320350.t1.2	OTHER	0.001261	0.998739	
Cre07.g332700.t1.1	OTHER	0.003573	0.996427	
Cre07.g335800.t1.1	OTHER	0.001275	0.998725	
Cre07.g328150.t1.1	SP(Sec/SPI)	0.991439	0.008561	CS pos: 24-25. AAA-FY. Pr: 0.8859
Cre07.g328150.t2.1	SP(Sec/SPI)	0.991439	0.008561	CS pos: 24-25. AAA-FY. Pr: 0.8859
Cre07.g337000.t1.2	OTHER	0.016939	0.983061	
Cre07.g351000.t1.1	OTHER	0.025366	0.974634	
Cre07.g320500.t1.2	OTHER	0.081955	0.918045	
Cre07.g327550.t1.2	OTHER	0.000708	0.999292	
Cre07.g347300.t1.1	OTHER	0.000482	0.999518	
Cre07.g355950.t1.2	OTHER	0.000690	0.999310	
Cre07.g349650.t1.2	OTHER	0.011216	0.988784	
Cre07.g356850.t1.1	OTHER	0.002076	0.997924	
Cre07.g319150.t1.2	OTHER	0.001229	0.998771	
Cre07.g348010.t1.1	OTHER	0.001728	0.998272	
Cre07.g322950.t1.2	OTHER	0.001983	0.998017	
Cre07.g317601.t1.1	OTHER	0.000974	0.999026	
Cre07.g325736.t1.1	OTHER	0.001001	0.998999	
Cre07.g342550.t1.1	OTHER	0.001104	0.998896	
Cre07.g351050.t1.2	OTHER	0.001478	0.998522	
Cre07.g346650.t1.1	OTHER	0.001948	0.998052	
Cre07.g316400.t1.1	OTHER	0.001311	0.998689	
Cre07.g319500.t1.1	OTHER	0.002256	0.997744	
Cre07.g325550.t1.1	OTHER	0.002266	0.997734	
Cre07.g314866.t1.1	OTHER	0.004732	0.995268	
Cre07.g335700.t1.2	OTHER	0.001121	0.998879	
Cre07.g314351.t1.1	OTHER	0.004158	0.995842	
Cre07.g336450.t1.2	OTHER	0.000630	0.999370	
Cre07.g324550.t1.1	OTHER	0.002546	0.997454	
Cre07.g339250.t1.2	OTHER	0.000352	0.999648	
Cre07.g317000.t1.2	OTHER	0.001512	0.998488	
Cre07.g330150.t1.1	OTHER	0.000973	0.999027	
Cre07.g340350.t1.1	OTHER	0.004956	0.995044	
Cre07.g357033.t1.1	SP(Sec/SPI)	0.736049	0.263951	CS pos: 42-43. IAA-AT. Pr: 0.2319
Cre07.g357033.t2.1	SP(Sec/SPI)	0.736049	0.263951	CS pos: 42-43. IAA-AT. Pr: 0.2319
Cre07.g323850.t1.2	OTHER	0.007655	0.992345	
Cre07.g314450.t1.1	OTHER	0.001163	0.998837	
Cre07.g346850.t1.2	OTHER	0.001509	0.998491	
Cre07.g321150.t1.1	OTHER	0.007502	0.992498	
Cre07.g332350.t1.1	OTHER	0.000898	0.999102	
Cre07.g341550.t1.2	OTHER	0.000648	0.999352	
Cre07.g315900.t1.2	OTHER	0.000919	0.999081	
Cre07.g345850.t1.2	OTHER	0.003734	0.996266	
Cre07.g343567.t1.1	OTHER	0.156426	0.843574	
Cre07.g327950.t1.1	SP(Sec/SPI)	0.991537	0.008463	CS pos: 18-19. GHA-AD. Pr: 0.8962
Cre07.g335250.t1.2	OTHER	0.073433	0.926567	
Cre07.g352950.t1.1	OTHER	0.000709	0.999291	
Cre07.g354500.t1.1	OTHER	0.002008	0.997992	
Cre07.g318950.t1.2	OTHER	0.003380	0.996620	
Cre07.g312250.t1.1	OTHER	0.000618	0.999382	
Cre07.g339926.t1.1	OTHER	0.012747	0.987253	
Cre07.g334025.t1.1	OTHER	0.001043	0.998957	
Cre07.g337950.t1.2	OTHER	0.002306	0.997694	
Cre07.g340300.t1.2	OTHER	0.001940	0.998060	
Cre07.g325730.t1.1	OTHER	0.000865	0.999135	
Cre07.g344702.t1.1	OTHER	0.001654	0.998346	
Cre07.g324222.t1.1	SP(Sec/SPI)	0.996537	0.003463	CS pos: 28-29. AHA-QS. Pr: 0.8818
Cre07.g324222.t2.1	SP(Sec/SPI)	0.996537	0.003463	CS pos: 28-29. AHA-QS. Pr: 0.8818
Cre07.g324222.t3.1	SP(Sec/SPI)	0.995951	0.004049	CS pos: 28-29. AHA-QS. Pr: 0.8784
Cre07.g324222.t4.1	OTHER	0.001699	0.998301	
Cre07.g324222.t5.1	OTHER	0.007329	0.992671	
Cre07.g348550.t1.1	OTHER	0.002915	0.997085	
Cre07.g348550.t2.1	OTHER	0.002915	0.997085	
Cre07.g315150.t1.2	OTHER	0.000466	0.999534	
Cre07.g357450.t1.1	OTHER	0.000373	0.999627	
Cre07.g337200.t1.2	OTHER	0.001071	0.998929	
Cre07.g333450.t1.2	OTHER	0.273025	0.726975	
Cre07.g353230.t1.2	OTHER	0.004066	0.995934	
Cre07.g313164.t1.1	SP(Sec/SPI)	0.966019	0.033981	CS pos: 25-26. TGA-AR. Pr: 0.3964
Cre07.g325754.t1.1	OTHER	0.076434	0.923566	
Cre07.g354450.t1.2	OTHER	0.007675	0.992325	
Cre07.g317626.t1.1	OTHER	0.001461	0.998539	
Cre07.g355200.t1.1	OTHER	0.000994	0.999006	
Cre07.g327650.t1.1	OTHER	0.001072	0.998928	
Cre07.g325743.t1.1	OTHER	0.000742	0.999258	
Cre07.g333605.t1.1	OTHER	0.000328	0.999672	
Cre07.g336700.t1.1	OTHER	0.323416	0.676584	
Cre07.g318800.t1.2	OTHER	0.001622	0.998378	
Cre07.g323550.t1.2	OTHER	0.000189	0.999811	
Cre07.g358050.t1.1	OTHER	0.001374	0.998626	
Cre07.g344350.t1.2	OTHER	0.000534	0.999466	
Cre07.g336350.t1.1	OTHER	0.001006	0.998994	
Cre07.g331350.t1.1	OTHER	0.002869	0.997131	
Cre07.g341900.t1.1	OTHER	0.003604	0.996396	
Cre07.g341900.t2.1	OTHER	0.003604	0.996396	
Cre07.g345100.t1.2	OTHER	0.001394	0.998606	
Cre07.g350850.t1.2	OTHER	0.014141	0.985859	
Cre07.g335600.t1.2	OTHER	0.001279	0.998721	
Cre07.g325742.t1.1	OTHER	0.014331	0.985669	
Cre07.g314676.t1.1	OTHER	0.000962	0.999038	
Cre07.g344950.t1.2	OTHER	0.002693	0.997307	
Cre07.g352000.t1.2	SP(Sec/SPI)	0.728699	0.271301	CS pos: 33-34. CVA-QN. Pr: 0.4956
Cre07.g313750.t1.1	OTHER	0.023321	0.976679	
Cre07.g353900.t1.2	OTHER	0.001122	0.998878	
Cre07.g318450.t1.2	OTHER	0.000772	0.999228	
Cre07.g340900.t1.2	OTHER	0.000849	0.999151	
Cre07.g357650.t1.1	OTHER	0.000755	0.999245	
Cre07.g344000.t1.1	OTHER	0.003510	0.996490	
Cre07.g325759.t1.1	OTHER	0.001562	0.998438	
Cre07.g349900.t1.1	OTHER	0.004352	0.995648	
Cre07.g345524.t1.2	OTHER	0.001002	0.998998	
Cre07.g346698.t1.1	OTHER	0.498039	0.501961	
Cre07.g346698.t2.1	SP(Sec/SPI)	0.968388	0.031612	CS pos: 34-35. TSA-AG. Pr: 0.6386
Cre07.g350626.t1.1	OTHER	0.001066	0.998934	
Cre07.g325980.t1.1	OTHER	0.002237	0.997763	
Cre07.g336000.t1.1	OTHER	0.003528	0.996472	
Cre07.g329350.t1.2	OTHER	0.008501	0.991499	
Cre07.g318250.t1.1	OTHER	0.003574	0.996426	
Cre07.g318250.t2.1	OTHER	0.003574	0.996426	
Cre07.g320700.t1.1	OTHER	0.006666	0.993334	
Cre07.g317100.t2.1	OTHER	0.001187	0.998813	
Cre07.g317100.t1.1	OTHER	0.001187	0.998813	
Cre07.g327150.t1.1	OTHER	0.000673	0.999327	
Cre07.g325718.t1.1	OTHER	0.002616	0.997384	
Cre07.g325718.t2.1	OTHER	0.002616	0.997384	
Cre07.g325718.t3.1	OTHER	0.002616	0.997384	
Cre07.g325712.t1.1	OTHER	0.002188	0.997812	
Cre07.g322100.t1.1	OTHER	0.002159	0.997841	
Cre07.g320200.t1.1	OTHER	0.001032	0.998968	
Cre07.g338650.t1.1	OTHER	0.004226	0.995774	
Cre07.g352600.t1.1	OTHER	0.000755	0.999245	
Cre07.g329300.t1.2	OTHER	0.004859	0.995141	
Cre07.g342650.t1.1	OTHER	0.001320	0.998680	
Cre07.g341153.t1.1	OTHER	0.011740	0.988260	
Cre07.g349500.t1.1	OTHER	0.001047	0.998953	
Cre07.g355350.t1.2	OTHER	0.001078	0.998922	
Cre07.g325101.t1.1	OTHER	0.005799	0.994201	
Cre07.g327226.t1.1	OTHER	0.000723	0.999277	
Cre07.g332750.t1.1	OTHER	0.001334	0.998666	
Cre07.g326100.t1.2	OTHER	0.004004	0.995996	
Cre07.g326100.t2.1	OTHER	0.004004	0.995996	
Cre07.g341250.t1.2	OTHER	0.003600	0.996400	
Cre07.g343400.t1.1	OTHER	0.000536	0.999464	
Cre07.g319701.t1.2	OTHER	0.009502	0.990498	
Cre07.g330650.t1.2	OTHER	0.038734	0.961266	
Cre07.g343789.t1.2	OTHER	0.002675	0.997325	
Cre07.g319850.t1.2	OTHER	0.001548	0.998452	
Cre07.g341552.t1.1	OTHER	0.000788	0.999212	
Cre07.g344400.t1.2	OTHER	0.001577	0.998423	
Cre07.g350100.t1.1	OTHER	0.003615	0.996385	
Cre07.g350950.t1.1	OTHER	0.000905	0.999095	
Cre07.g350950.t2.1	OTHER	0.000905	0.999095	
Cre07.g348900.t1.2	OTHER	0.000234	0.999766	
Cre07.g354850.t1.2	OTHER	0.000985	0.999015	
Cre07.g328900.t1.2	OTHER	0.000592	0.999408	
Cre07.g355850.t1.2	OTHER	0.000687	0.999313	
Cre07.g356250.t1.1	OTHER	0.009496	0.990504	
Cre07.g355500.t1.1	OTHER	0.001139	0.998861	
Cre07.g350450.t1.1	OTHER	0.001646	0.998354	
Cre07.g328050.t1.1	OTHER	0.006802	0.993198	
Cre07.g356950.t1.1	OTHER	0.383964	0.616036	
Cre07.g349200.t1.2	OTHER	0.009772	0.990228	
Cre07.g332025.t1.2	OTHER	0.000610	0.999390	
Cre07.g345400.t1.2	OTHER	0.001278	0.998722	
Cre07.g339876.t1.1	OTHER	0.004179	0.995821	
Cre07.g340000.t1.1	OTHER	0.003103	0.996897	
Cre07.g347850.t1.1	OTHER	0.001002	0.998998	
Cre07.g328500.t1.1	OTHER	0.002323	0.997677	
Cre07.g316992.t1.2	OTHER	0.008155	0.991845	
Cre07.g316992.t2.1	OTHER	0.008155	0.991845	
Cre07.g316992.t3.1	OTHER	0.008155	0.991845	
Cre07.g316992.t4.1	OTHER	0.000811	0.999189	
Cre07.g316992.t5.1	OTHER	0.029752	0.970248	
Cre07.g347000.t1.1	OTHER	0.440358	0.559642	
Cre07.g347000.t2.1	OTHER	0.440358	0.559642	
Cre07.g327450.t1.2	OTHER	0.000899	0.999101	
Cre07.g342352.t1.1	OTHER	0.014809	0.985191	
Cre07.g314100.t1.2	OTHER	0.000403	0.999597	
Cre07.g348300.t1.2	OTHER	0.025314	0.974686	
Cre07.g347800.t1.2	OTHER	0.000515	0.999485	
Cre07.g320600.t1.2	OTHER	0.136676	0.863324	
Cre07.g356980.t1.1	SP(Sec/SPI)	0.563988	0.436012	CS pos: 58-59. ALA-VA. Pr: 0.2470
Cre07.g351400.t1.2	OTHER	0.001071	0.998929	
Cre07.g329217.t1.1	OTHER	0.091032	0.908968	
Cre07.g316000.t1.2	OTHER	0.000835	0.999165	
Cre07.g337582.t1.1	OTHER	0.002474	0.997526	
Cre07.g326700.t1.1	OTHER	0.001123	0.998877	
Cre07.g350350.t1.2	OTHER	0.001829	0.998171	
Cre07.g339050.t1.2	OTHER	0.000651	0.999349	
Cre07.g313500.t1.2	OTHER	0.001236	0.998764	
Cre07.g325450.t1.1	OTHER	0.016176	0.983824	
Cre07.g326450.t1.1	OTHER	0.000689	0.999311	
Cre07.g331600.t1.2	OTHER	0.052744	0.947256	
Cre07.g324800.t1.2	OTHER	0.002303	0.997697	
Cre07.g319001.t1.2	OTHER	0.001166	0.998834	
Cre07.g325950.t1.2	OTHER	0.000713	0.999287	
Cre07.g332600.t1.1	OTHER	0.007590	0.992410	
Cre07.g315250.t1.2	OTHER	0.000904	0.999096	
Cre07.g333100.t1.1	SP(Sec/SPI)	0.995163	0.004837	CS pos: 27-28. VQA-RP. Pr: 0.9389
Cre07.g333100.t2.1	SP(Sec/SPI)	0.995163	0.004837	CS pos: 27-28. VQA-RP. Pr: 0.9389
Cre07.g339400.t1.1	OTHER	0.002697	0.997303	
Cre07.g320250.t1.1	OTHER	0.001894	0.998106	
Cre07.g328300.t1.2	OTHER	0.015948	0.984052	
Cre07.g326250.t1.1	OTHER	0.044526	0.955474	
Cre07.g331200.t1.1	OTHER	0.000616	0.999384	
Cre07.g335400.t1.1	OTHER	0.001314	0.998686	
Cre07.g325600.t1.1	OTHER	0.002885	0.997115	
Cre07.g337914.t1.2	OTHER	0.000798	0.999202	
Cre07.g332275.t1.1	OTHER	0.003124	0.996876	
Cre07.g337676.t1.1	OTHER	0.000797	0.999203	
Cre07.g355650.t1.1	OTHER	0.011352	0.988648	
Cre07.g317250.t1.1	SP(Sec/SPI)	0.991686	0.008314	CS pos: 23-24. CHG-HG. Pr: 0.8258
Cre07.g332786.t1.2	SP(Sec/SPI)	0.985577	0.014423	CS pos: 28-29. ASA-RG. Pr: 0.5237
Cre07.g324300.t1.2	SP(Sec/SPI)	0.995834	0.004166	CS pos: 26-27. AAA-QD. Pr: 0.5756
Cre07.g328226.t1.1	OTHER	0.002052	0.997948	
Cre07.g329800.t1.2	OTHER	0.000465	0.999535	
Cre07.g336800.t1.1	OTHER	0.001090	0.998910	
Cre07.g331962.t1.1	OTHER	0.000818	0.999182	
Cre07.g345550.t1.2	OTHER	0.000792	0.999208	
Cre07.g322376.t1.1	OTHER	0.001948	0.998052	
Cre07.g328550.t1.1	OTHER	0.001760	0.998240	
Cre07.g316850.t1.2	OTHER	0.001420	0.998580	
Cre07.g323500.t1.1	OTHER	0.001215	0.998785	
Cre07.g354075.t1.1	OTHER	0.028360	0.971640	
Cre07.g340750.t1.2	OTHER	0.000919	0.999081	
Cre07.g336550.t1.1	OTHER	0.001847	0.998153	
Cre07.g330450.t1.2	OTHER	0.000529	0.999471	
Cre07.g338250.t1.1	OTHER	0.001304	0.998696	
Cre07.g330800.t1.2	OTHER	0.002294	0.997706	
Cre07.g324650.t1.2	OTHER	0.000807	0.999193	
Cre07.g322750.t1.2	OTHER	0.001942	0.998058	
Cre07.g315500.t1.1	OTHER	0.000559	0.999441	
Cre07.g354700.t1.1	OTHER	0.002105	0.997895	
Cre07.g351500.t1.1	OTHER	0.005777	0.994223	
Cre07.g350050.t1.1	OTHER	0.005333	0.994667	
Cre07.g337850.t1.1	OTHER	0.440959	0.559041	
Cre07.g318300.t1.1	OTHER	0.000661	0.999339	
Cre07.g330700.t1.2	OTHER	0.000631	0.999369	
Cre07.g345001.t1.2	OTHER	0.001037	0.998963	
Cre07.g353150.t1.2	OTHER	0.000254	0.999746	
Cre07.g325720.t1.1	OTHER	0.002288	0.997712	
Cre07.g325715.t1.1	OTHER	0.101276	0.898724	
Cre07.g329000.t1.2	OTHER	0.002046	0.997954	
Cre07.g353950.t1.1	OTHER	0.001600	0.998400	
Cre07.g313850.t1.1	OTHER	0.003064	0.996936	
Cre07.g356900.t1.2	OTHER	0.405419	0.594581	
Cre07.g354350.t1.1	OTHER	0.000844	0.999156	
Cre07.g319002.t1.1	SP(Sec/SPI)	0.969116	0.030884	CS pos: 21-22. SLA-VA. Pr: 0.5999
Cre07.g331401.t1.1	OTHER	0.002334	0.997666	
Cre07.g323200.t1.2	OTHER	0.000584	0.999416	
Cre07.g342150.t1.2	OTHER	0.000334	0.999666	
Cre07.g340650.t1.2	SP(Sec/SPI)	0.998601	0.001399	CS pos: 19-20. ASG-QE. Pr: 0.9470
Cre07.g326950.t1.1	OTHER	0.001034	0.998966	
Cre07.g350451.t1.2	OTHER	0.001048	0.998952	
Cre07.g323900.t1.1	OTHER	0.002063	0.997937	
Cre07.g336950.t1.1	OTHER	0.001291	0.998709	
Cre07.g338950.t1.2	OTHER	0.001546	0.998454	
Cre07.g351650.t1.1	OTHER	0.135378	0.864622	
Cre07.g313185.t1.1	OTHER	0.001014	0.998986	
Cre07.g346933.t1.1	OTHER	0.020255	0.979745	
Cre07.g352300.t1.2	OTHER	0.000244	0.999756	
Cre07.g352500.t1.1	OTHER	0.000742	0.999258	
Cre07.g315350.t1.2	OTHER	0.000911	0.999089	
Cre07.g355750.t1.2	OTHER	0.002458	0.997542	
Cre07.g325747.t1.1	OTHER	0.020246	0.979754	
Cre07.g330300.t1.2	OTHER	0.000767	0.999233	
Cre07.g320800.t1.2	OTHER	0.000793	0.999207	
Cre07.g357800.t1.2	OTHER	0.000614	0.999386	
Cre07.g321600.t1.2	SP(Sec/SPI)	0.996458	0.003542	CS pos: 22-23. ALA-QL. Pr: 0.5651
Cre07.g321400.t1.1	SP(Sec/SPI)	0.696049	0.303951	CS pos: 32-33. ANA-AR. Pr: 0.5992
Cre07.g347700.t1.1	OTHER	0.005278	0.994722	
Cre07.g348650.t1.2	OTHER	0.001685	0.998315	
Cre07.g313000.t1.1	OTHER	0.003733	0.996267	
Cre07.g344800.t1.2	OTHER	0.003658	0.996342	
Cre07.g349000.t1.1	SP(Sec/SPI)	0.701120	0.298880	CS pos: 35-36. TEA-TV. Pr: 0.6470
Cre07.g325757.t1.1	OTHER	0.002387	0.997613	
Cre07.g341154.t1.1	OTHER	0.001508	0.998492	
Cre07.g342750.t1.1	OTHER	0.037663	0.962337	
Cre07.g334750.t1.1	OTHER	0.000715	0.999285	
Cre07.g312701.t1.1	OTHER	0.000197	0.999803	
Cre07.g314950.t1.2	OTHER	0.000326	0.999674	
Cre07.g354750.t1.2	OTHER	0.000374	0.999626	
Cre07.g325741.t1.1	OTHER	0.158774	0.841226	
Cre07.g327900.t1.1	SP(Sec/SPI)	0.839145	0.160855	CS pos: 38-39. AAT-RK. Pr: 0.4180
Cre07.g339950.t1.1	OTHER	0.000284	0.999716	
Cre07.g339950.t2.1	OTHER	0.000284	0.999716	
Cre07.g323750.t1.1	OTHER	0.001114	0.998886	
Cre07.g335200.t1.1	OTHER	0.001521	0.998479	
Cre07.g328450.t1.2	OTHER	0.002196	0.997804	
Cre07.g327079.t1.2	OTHER	0.012535	0.987465	
Cre07.g338300.t1.1	OTHER	0.002534	0.997466	
Cre07.g319320.t1.1	OTHER	0.001126	0.998874	
Cre07.g349167.t1.1	OTHER	0.011889	0.988111	
Cre07.g325812.t1.1	SP(Sec/SPI)	0.994193	0.005807	CS pos: 21-22. AKA-SQ. Pr: 0.5576
Cre07.g313600.t1.2	OTHER	0.005885	0.994115	
Cre07.g329476.t1.1	OTHER	0.000848	0.999152	
Cre07.g342350.t1.2	OTHER	0.003489	0.996511	
Cre07.g346250.t1.1	OTHER	0.002210	0.997790	
Cre07.g346350.t1.2	OTHER	0.003016	0.996984	
Cre07.g346350.t2.1	OTHER	0.003016	0.996984	
Cre07.g321000.t1.1	OTHER	0.012732	0.987268	
Cre07.g356150.t1.2	OTHER	0.000780	0.999220	
Cre07.g342920.t1.2	OTHER	0.000455	0.999545	
Cre07.g325026.t1.1	OTHER	0.002172	0.997828	
Cre07.g346750.t1.1	OTHER	0.006469	0.993531	
Cre07.g312350.t1.1	OTHER	0.001082	0.998918	
Cre07.g323326.t1.1	OTHER	0.021385	0.978615	
Cre07.g331700.t1.1	OTHER	0.017994	0.982006	
Cre07.g325350.t1.1	OTHER	0.003471	0.996529	
Cre07.g344634.t1.1	OTHER	0.001010	0.998990	
Cre07.g344634.t2.1	OTHER	0.001010	0.998990	
Cre07.g327300.t1.1	OTHER	0.007051	0.992949	
Cre07.g327300.t2.1	OTHER	0.007051	0.992949	
Cre07.g318750.t1.2	OTHER	0.000711	0.999289	
Cre07.g355250.t1.2	OTHER	0.000482	0.999518	
Cre07.g356450.t1.1	SP(Sec/SPI)	0.736378	0.263622	CS pos: 30-31. VFG-QT. Pr: 0.5573
Cre07.g334150.t1.1	SP(Sec/SPI)	0.943906	0.056094	CS pos: 29-30. ATA-EL. Pr: 0.5074
Cre07.g317950.t1.1	OTHER	0.006289	0.993711	
Cre07.g351950.t1.1	OTHER	0.003480	0.996520	
Cre07.g344300.t1.2	OTHER	0.002477	0.997523	
Cre07.g348200.t1.1	OTHER	0.031721	0.968279	
Cre07.g333816.t1.1	OTHER	0.002055	0.997945	
Cre07.g333570.t1.1	OTHER	0.002306	0.997694	
Cre07.g340100.t1.2	OTHER	0.002623	0.997377	
Cre07.g357500.t1.1	OTHER	0.001760	0.998240	
Cre07.g314751.t1.1	OTHER	0.002923	0.997077	
Cre07.g348450.t1.1	OTHER	0.005281	0.994719	
Cre07.g351750.t1.2	OTHER	0.000848	0.999152	
Cre07.g313250.t1.2	OTHER	0.001177	0.998823	
Cre07.g346418.t1.2	OTHER	0.001372	0.998628	
